"gene","MAD","variance","retained","reason"
"TNFAIP8L1",0.24695249328435,0.0776227623172339,TRUE,"retained"
"ARRDC5",0.502720882734,0.246139388791327,TRUE,"retained"
"CGB",0.4813278276072,0.270044775544244,TRUE,"retained"
"FAM86C",0.2422665260729,0.0672510291705539,TRUE,"retained"
"RAB3D",0.4295334849729,0.205731629400524,TRUE,"retained"
"CACNG8",0.2840424791715,0.0918640193176684,TRUE,"retained"
"MORC2",0.6045279320304,0.462217802992833,TRUE,"retained"
"HIST1H2BN",0.2684479534464,0.0956211405103193,TRUE,"retained"
"ZNF600",0.297486497303101,0.140068585587531,TRUE,"retained"
"HIST1H2BH",0.2542851537849,0.109165582386074,TRUE,"retained"
"SNAPC5",0.24921251312685,0.0673972421651619,TRUE,"retained"
"SSX7",0.3633079320318,0.10519521849659,TRUE,"retained"
"PCDHA13",0.2475168542406,0.0827605252172216,TRUE,"retained"
"PCDHA4",0.31912728710625,0.12175454494632,TRUE,"retained"
"TUBB4Q",0.2961693591696,0.17447398609566,TRUE,"retained"
"KRTAP6-1",0.431287447474799,0.188870694997352,TRUE,"retained"
"SFT2D1",0.4562662300056,0.215299389371974,TRUE,"retained"
"POU3F3",0.22172981860575,0.0530723509836601,TRUE,"retained"
"KRTAP10-12",0.458192039932199,0.214407517802488,TRUE,"retained"
"KRTAP10-1",0.3673959546789,0.156199827000695,TRUE,"retained"
"KRTAP10-3",0.3907397570643,0.158587273548384,TRUE,"retained"
"OR2A14",0.402945164454,0.192848866836202,TRUE,"retained"
"RPL38",0.446692066965902,0.188022841253362,TRUE,"retained"
"H3F3B",0.302111324190899,0.139170269274118,TRUE,"retained"
"UNCX",0.4331062766919,0.255001320755121,TRUE,"retained"
"TMEM211",0.24794251870815,0.0776371542933894,TRUE,"retained"
"DUX4",0.42237571026336,0.194534464497957,TRUE,"retained"
"TCEAL1",0.2997835421154,0.128941563579488,TRUE,"retained"
"HIST2H2AC",0.3686968487055,0.146708480855496,TRUE,"retained"
"WDFY4",0.555172068318,0.329123652615048,TRUE,"retained"
"SCAND1",0.2866409209965,0.0826065810156312,TRUE,"retained"
"FAM127A",0.4536106322209,0.216940864988581,TRUE,"retained"
"NSUN5",0.45140547512655,0.292545502164379,TRUE,"retained"
"ACOXL",0.2712620372175,0.0889932467444262,TRUE,"retained"
"VPS54",0.852961878153,0.669419446826782,TRUE,"retained"
"PARD6A",0.3546601627065,0.135462902508918,TRUE,"retained"
"RPL36",0.414711912510701,0.171765909265761,TRUE,"retained"
"UQCRHL",0.2492573117391,0.0802599104576712,TRUE,"retained"
"RPL9",0.937347059973975,0.867530340346933,TRUE,"retained"
"IFITM3",1.0768609314435,1.20133429858706,TRUE,"retained"
"LCE1D",0.4737445576689,0.208298500604624,TRUE,"retained"
"LCE1F",0.3139771717026,0.110648123182038,TRUE,"retained"
"LCE1A",0.5287862546505,0.266194035142826,TRUE,"retained"
"BAI1",0.2490434607738,0.0923804899646004,TRUE,"retained"
"CRISP2",0.2947714549185,0.304420585562843,TRUE,"retained"
"C5orf36",0.27231082067385,0.10323446325583,TRUE,"retained"
"CHST7",0.7109263303653,0.617931117798947,TRUE,"retained"
"RSRC1",0.298589294472,0.167215504456021,TRUE,"retained"
"KRTAP10-10",0.2993903106348,0.0933624335909614,TRUE,"retained"
"PTMS",0.487083122169,0.297509123605406,TRUE,"retained"
"UTS2R",0.3236096031462,0.108812456462052,TRUE,"retained"
"FIG4",0.8175465234363,0.886428802113468,TRUE,"retained"
"GP1BB",0.704875865710799,0.506086446694496,TRUE,"retained"
"KLF7",0.645967430433149,0.359573284998426,TRUE,"retained"
"AURKAIP1",0.359154068848401,0.133422420767836,TRUE,"retained"
"C15orf40",0.22947554421666,0.0531746019621868,TRUE,"retained"
"TRPT1",0.326170651945949,0.105294637667539,TRUE,"retained"
"KRT33A",0.4544707309821,0.278469557439541,TRUE,"retained"
"NOP16",0.35962353722715,0.159513288751619,TRUE,"retained"
"MLXIPL",0.2991047322228,0.089157977904928,TRUE,"retained"
"LHB",0.3687044492544,0.140808367689434,TRUE,"retained"
"LOC100289135",0.3984697236009,0.236149687743845,TRUE,"retained"
"HLA-C",1.5771678992195,1.3345645880818,TRUE,"retained"
"TTN",0.2653103493054,0.12339232201178,TRUE,"retained"
"KRTAP10-8",0.5130976245969,0.271453472110848,TRUE,"retained"
"NKX1-2",0.4435516822086,0.198353051744768,TRUE,"retained"
"C11orf90",0.2810208321417,0.0900969401365827,TRUE,"retained"
"CBWD1",0.2901510622402,0.106006831378116,TRUE,"retained"
"DSN1",0.348185889429,0.142659275239578,TRUE,"retained"
"SP9",0.2531944820601,0.0754125274292072,TRUE,"retained"
"GH1",0.348334142016,0.110428566915261,TRUE,"retained"
"GSTP1",0.45913257727995,0.214847509118028,TRUE,"retained"
"ADAMTS15",0.26831524184325,0.0831605053660636,TRUE,"retained"
"EBI3",0.3329882735151,0.241772367781872,TRUE,"retained"
"COX7C",0.665495426280299,0.452739307871426,TRUE,"retained"
"LOC100291837",0.7283379150831,0.557097642523291,TRUE,"retained"
"CST3",0.924144796636949,0.886436831186888,TRUE,"retained"
"TIMP1",0.723062144140349,0.580454332075184,TRUE,"retained"
"ATP6V0E1",0.361346187217052,0.139494672407527,TRUE,"retained"
"SPDEF",0.2386516764513,0.059908158646349,TRUE,"retained"
"Septin 2",0.328111263286099,0.111456149162164,TRUE,"retained"
"SERPING1",0.4847141586546,1.88802643595875,TRUE,"retained"
"NDUFA4",0.739723574770949,0.659797411748775,TRUE,"retained"
"UBA1",0.292524991599749,0.0996452836133211,TRUE,"retained"
"MDH1",0.56585882517675,0.320818969773999,TRUE,"retained"
"TRIM28",0.4915949015481,0.295580242380127,TRUE,"retained"
"CALR",0.3021280419885,0.104053512687295,TRUE,"retained"
"RPS11",0.360875740075198,0.146128633240119,TRUE,"retained"
"COX4I1",0.284050609255702,0.0906583930925837,TRUE,"retained"
"LAPTM4B",0.495227830241199,0.321456305674282,TRUE,"retained"
"PLD3",0.4005237732384,0.155647491762783,TRUE,"retained"
"PHB2",0.4642206658887,0.2466930972789,TRUE,"retained"
"C4orf46",0.41727132106065,0.195570397417085,TRUE,"retained"
"CDKN1A",0.49030651139925,0.312848160618225,TRUE,"retained"
"FKBP1A",0.601084754392501,0.387855161273225,TRUE,"retained"
"MTCH1",0.27394157392665,0.0779828777352992,TRUE,"retained"
"CD81",0.8574809956608,0.815444713368201,TRUE,"retained"
"MUTED",0.657277523852251,0.549596618488117,TRUE,"retained"
"MAGED2",0.296456622371175,0.124782032697883,TRUE,"retained"
"APEX1",0.7285027594467,0.59863462680995,TRUE,"retained"
"SLC25A5",0.530142054173549,0.304723984026573,TRUE,"retained"
"ILF2",0.533005678405901,0.259886211889729,TRUE,"retained"
"COL6A1",0.23156226465015,0.0622767951354613,TRUE,"retained"
"PSMB4",0.4158622586384,0.233599202562976,TRUE,"retained"
"PRDX2",1.31848831552578,1.65844306816329,TRUE,"retained"
"EPAS1",0.363438907880999,0.176706464345411,TRUE,"retained"
"TSC22D1",0.7831489365546,0.643875146094596,TRUE,"retained"
"DDB1",0.62080629773925,0.475613708291632,TRUE,"retained"
"LOC728622",0.4456333245147,0.267957112490821,TRUE,"retained"
"SKP1",0.3592217203806,0.221164241427262,TRUE,"retained"
"LY6E",0.5362996696659,1.50057174027612,TRUE,"retained"
"CCT2",0.6204063986358,0.4203379635663,TRUE,"retained"
"BCAP31",0.3929347671207,0.166199146381106,TRUE,"retained"
"FLNA",0.5584412571626,0.34810335477842,TRUE,"retained"
"NHP2L1",0.5275942709373,0.346888502600094,TRUE,"retained"
"ARF4",0.3740058391545,0.191728242842451,TRUE,"retained"
"AKR1B1",0.590153353337099,0.392376832757479,TRUE,"retained"
"TMBIM1",0.3681522669923,0.148350578240173,TRUE,"retained"
"RBBP7",0.6731293507302,0.502275667362222,TRUE,"retained"
"PDIA6",0.7672555080442,0.552021504307958,TRUE,"retained"
"DAP",0.4762434710733,0.321909758927071,TRUE,"retained"
"DNAJB1",0.496329709927799,0.637221972669871,TRUE,"retained"
"ERGIC3",0.397368458452001,0.16482358754416,TRUE,"retained"
"SSR2",0.38330705516355,0.173860656307876,TRUE,"retained"
"COX8A",0.368597050822349,0.177258241250328,TRUE,"retained"
"DHCR24",0.4234207503771,0.447564651656053,TRUE,"retained"
"LYZ",0.49982552802,0.322963909154094,TRUE,"retained"
"IGFBP4",0.2730764749734,0.092046306463936,TRUE,"retained"
"ARHGDIB",0.340883135565,0.142277100112688,TRUE,"retained"
"TUFM",0.4836291697356,0.261366775160139,TRUE,"retained"
"TXN",0.52197515511288,0.431960836250831,TRUE,"retained"
"SRPR",0.243880690081875,0.0664115866895741,TRUE,"retained"
"DDX17",0.342147390592,0.150390720890151,TRUE,"retained"
"TFRC",1.08555533558115,1.54854314345833,TRUE,"retained"
"MCL1",0.40675083171324,0.190330195237668,TRUE,"retained"
"PGRMC1",0.75288570764715,0.644630416271607,TRUE,"retained"
"AMY1A",0.65134841742075,0.397609624262578,TRUE,"retained"
"MORF4L1",0.270859194597075,0.0851840543546692,TRUE,"retained"
"HBG1",1.82563275493284,3.08885575320982,TRUE,"retained"
"RPS25",0.447712715678025,0.203663142968187,TRUE,"retained"
"CTSK",0.3796446851232,0.156191137564148,TRUE,"retained"
"OXA1L",0.358905269232826,0.148358277505819,TRUE,"retained"
"CBX3",0.6096664859957,0.394906447918629,TRUE,"retained"
"TARDBP",0.463197371415097,0.260696566425608,TRUE,"retained"
"IGFBP7",0.59608427780685,0.319904637732863,TRUE,"retained"
"RPL18A",0.364268973366901,0.12768800631703,TRUE,"retained"
"LASP1",0.235173058928326,0.0624097465955875,TRUE,"retained"
"IARS",0.898796048140725,0.81879806250671,TRUE,"retained"
"MAGED1",0.5560052803753,0.430544514649795,TRUE,"retained"
"MFGE8",0.2618982321375,0.0809372889467793,TRUE,"retained"
"NDFIP1",0.34587094622472,0.141447042692279,TRUE,"retained"
"HERPUD1",0.3825851830304,0.159696669226415,TRUE,"retained"
"PSMD3",0.3738215836033,0.156566896581508,TRUE,"retained"
"SLC25A39",0.719739852887999,0.811287474496527,TRUE,"retained"
"MLEC",0.5912018361963,0.325688328165773,TRUE,"retained"
"HADHA",0.29120708770335,0.100887818167005,TRUE,"retained"
"COTL1",0.4295826054877,0.231633880296575,TRUE,"retained"
"BAT1",0.32887690696035,0.11089288248846,TRUE,"retained"
"CCT6A",0.6898245883473,0.477186879924914,TRUE,"retained"
"PRPF8",0.55320956441205,0.315476885193049,TRUE,"retained"
"IFNGR2",0.3744961779699,0.172245073666878,TRUE,"retained"
"LRP1",0.3036610281495,0.104355513431193,TRUE,"retained"
"GPS1",0.3646644710016,0.127935779359349,TRUE,"retained"
"IDH2",0.4626480001626,0.245857650359388,TRUE,"retained"
"RPLP1",0.345040431214498,0.137070285347841,TRUE,"retained"
"RPS14",0.2735082458997,0.0898980032826612,TRUE,"retained"
"RPS8",0.5448551538129,0.348111483703879,TRUE,"retained"
"TMED10",0.472428470328149,0.225085363426169,TRUE,"retained"
"CBX1",0.6212285722419,0.433464819171129,TRUE,"retained"
"TMEM109",0.32083895325405,0.122131943165587,TRUE,"retained"
"DAG1",0.18768466501785,0.0423314430199426,TRUE,"retained"
"IMMT",0.54446997907722,0.324215624340606,TRUE,"retained"
"CYB5R3",0.4257454427142,0.203483866317762,TRUE,"retained"
"QSOX1",0.6020706833925,0.402538676998548,TRUE,"retained"
"FLJ23867",0.4585357199556,0.286437411112396,TRUE,"retained"
"TMEM59",0.327387797975699,0.118413236939387,TRUE,"retained"
"YWHAQ",0.70028114931705,0.547627739829566,TRUE,"retained"
"LOC649034",0.3279919129977,0.313841518242934,TRUE,"retained"
"H1FX",0.677937367674001,0.517357555814428,TRUE,"retained"
"COPZ1",0.3499129078998,0.137438523708053,TRUE,"retained"
"CD9",1.14451179733835,1.13430513435315,TRUE,"retained"
"KDELR2",0.378080716884675,0.166854913325733,TRUE,"retained"
"PPM1G",0.411233497424399,0.160082304101793,TRUE,"retained"
"RAC1",0.31533614695485,0.118205821784727,TRUE,"retained"
"VKORC1",0.481124671377,0.264961114203004,TRUE,"retained"
"TBCB",0.5181039066735,0.292604669285772,TRUE,"retained"
"SF3B2",0.46171148510865,0.24503618821596,TRUE,"retained"
"HLA-DPA1",1.0794278539338,1.26452952426345,TRUE,"retained"
"CAV1",0.216844601568,0.153861754168389,TRUE,"retained"
"MAPRE1",0.635617442087249,0.38776601435776,TRUE,"retained"
"MYL9",0.999811522285801,0.996656061184759,TRUE,"retained"
"DYNC1H1",0.52575365454255,0.292076556868809,TRUE,"retained"
"YWHAH",0.6023849530797,0.346517796160483,TRUE,"retained"
"RBM38",1.1663901891117,1.07722489409165,TRUE,"retained"
"PSMB7",0.395685478143199,0.176574190647221,TRUE,"retained"
"TFG",0.590452158765,0.321636421136673,TRUE,"retained"
"ANAPC5",0.469631237418,0.231785174435922,TRUE,"retained"
"PPP1R11",0.4110422753829,0.191827951498752,TRUE,"retained"
"SPARC",0.941169816508601,0.788158748755764,TRUE,"retained"
"SF3B5",0.352801620936449,0.142405915508768,TRUE,"retained"
"PPIB",0.427161364632449,0.225194147673611,TRUE,"retained"
"ATP6V1H",0.4018149933,0.178086084917174,TRUE,"retained"
"ARPC1A",0.500555493543,0.272795101212952,TRUE,"retained"
"PLOD1",0.574412923092749,0.342443139646419,TRUE,"retained"
"TMX2",0.49295627194065,0.246023699505367,TRUE,"retained"
"BTG2",0.6570362599836,0.455187977406731,TRUE,"retained"
"NDUFAB1",0.4780697162556,0.251064251520191,TRUE,"retained"
"RNF130",0.4772048808345,0.346523760581265,TRUE,"retained"
"SDF4",0.17929375910775,0.0326263447170807,TRUE,"retained"
"CRYAB",0.3786709364235,0.171590145261835,TRUE,"retained"
"UFC1",0.5159334366123,0.248896517953143,TRUE,"retained"
"RNF114",0.355715119338599,0.140987847570667,TRUE,"retained"
"SH3BGRL",0.537730294528349,0.323637509704539,TRUE,"retained"
"RPL11",0.5161497131112,0.293724686500276,TRUE,"retained"
"ALDH2",0.919691912430898,0.867287925156593,TRUE,"retained"
"LAPTM4A",0.431030694958082,0.212377542523706,TRUE,"retained"
"MAF1",0.74418475597725,0.578912034066582,TRUE,"retained"
"TMEM14C",0.68113454676015,0.546903016386829,TRUE,"retained"
"SERPINE1",0.247186960543951,0.0644601820208798,TRUE,"retained"
"UGP2",0.446991993980701,0.230548645198639,TRUE,"retained"
"LPCAT1",0.5296920661704,0.384440781989064,TRUE,"retained"
"TTC3",0.583524124082025,0.419470870287606,TRUE,"retained"
"ATP6AP2",0.691574107348739,0.462967521149252,TRUE,"retained"
"C22orf28",0.357878311439951,0.13827484883855,TRUE,"retained"
"ADIPOR1",0.913797287012925,0.753864732496105,TRUE,"retained"
"TXNRD1",0.322338133046299,0.116929733645006,TRUE,"retained"
"FSTL1",0.919587582610199,1.05622145617259,TRUE,"retained"
"C20orf43",0.2983123114335,0.0911840456795827,TRUE,"retained"
"VDAC1",0.5772842133555,0.374023523785029,TRUE,"retained"
"COX5A",0.518388023983201,0.286303144604682,TRUE,"retained"
"GLB1",0.5370655941693,0.313967486518877,TRUE,"retained"
"SLC39A1",0.223028286563366,0.0500033329596829,TRUE,"retained"
"RPN2",0.539903169737399,0.291784654575298,TRUE,"retained"
"TMEM189",0.3237083869839,0.131058701290087,TRUE,"retained"
"STARD7",0.521990140047599,0.289109847618236,TRUE,"retained"
"PSMB8",0.498306442345949,0.349897299349345,TRUE,"retained"
"TPM3",0.266920915847251,0.0766919745910586,TRUE,"retained"
"PSMA5",0.5250418401207,0.276558951306981,TRUE,"retained"
"DCTN1",0.3360544244904,0.127514431201522,TRUE,"retained"
"IFITM1",0.348451482393,0.137018042042437,TRUE,"retained"
"C19orf56",0.337170728886601,0.118222367593949,TRUE,"retained"
"JUNB",0.5943212821938,0.325968619714358,TRUE,"retained"
"CCNG1",0.709849523026139,0.448728664912869,TRUE,"retained"
"NCSTN",0.3313002051702,0.114712213561989,TRUE,"retained"
"NAP1L4",0.410301301258379,0.207675307823483,TRUE,"retained"
"PRNP",0.634634625620625,0.432313262883199,TRUE,"retained"
"C12orf57",0.946209056289,0.970376472382264,TRUE,"retained"
"CREG1",0.7699059537939,0.648474403468491,TRUE,"retained"
"PPA1",0.7218388112208,0.593642039759903,TRUE,"retained"
"ARPC5",0.455854222631501,0.200194881395144,TRUE,"retained"
"CD164",0.866045681472038,0.673773276198416,TRUE,"retained"
"ZFP36",0.438169652953201,0.232882229314988,TRUE,"retained"
"CIRBP",0.6337469008941,0.403705976079268,TRUE,"retained"
"COX7B",1.26374934018585,1.63091421451967,TRUE,"retained"
"NOLC1",0.4662525966168,0.264310825544855,TRUE,"retained"
"SEC16A",0.355997070199051,0.134751293926424,TRUE,"retained"
"WDR6",0.535792929588,0.281750674145791,TRUE,"retained"
"ITGA5",0.3214902662293,0.118091535094498,TRUE,"retained"
"MGEA5",0.512754052061999,0.291381515838837,TRUE,"retained"
"MB",0.24331183999815,0.0555972556666249,TRUE,"retained"
"CTSC",0.759599413041001,0.544424239678511,TRUE,"retained"
"AKR1C3",0.9866237433948,1.03012926499992,TRUE,"retained"
"NRD1",0.353593045047902,0.151416274250038,TRUE,"retained"
"VOPP1",0.2576879646726,0.0827601911026413,TRUE,"retained"
"MSN",0.4670826485122,0.221900094998528,TRUE,"retained"
"ZNHIT1",0.385976020934701,0.168938221004995,TRUE,"retained"
"CDC37",0.4169936082123,0.190661332382344,TRUE,"retained"
"C1orf43",0.235876553925599,0.0652558477867945,TRUE,"retained"
"GOLM1",0.2630743097766,0.149094782341029,TRUE,"retained"
"ITM2B",0.303065691354998,0.136277667230785,TRUE,"retained"
"OAZ2",0.39470593927275,0.165642587601079,TRUE,"retained"
"ITGB1",0.637215838521676,0.41324980219933,TRUE,"retained"
"CYP19A1",0.2706673903262,0.609129365286932,TRUE,"retained"
"PSMB3",0.3885329707161,0.172884799464184,TRUE,"retained"
"NIPSNAP1",0.3702780660684,0.131766597246857,TRUE,"retained"
"TMEM123",0.8851530075766,0.950332741024757,TRUE,"retained"
"CASC3",0.294900313120701,0.0903370984022921,TRUE,"retained"
"SNX3",0.655691585334974,0.41731970540232,TRUE,"retained"
"PPAP2B",0.2984442798834,0.119469320570738,TRUE,"retained"
"RCC2",0.621606333903449,0.401454726302372,TRUE,"retained"
"ATP5J",0.5363770710228,0.333615902748693,TRUE,"retained"
"KIAA1191",0.577297839932099,0.425223250084612,TRUE,"retained"
"NBL1",0.2538788568918,0.0690501799776596,TRUE,"retained"
"SSRP1",0.424816091459901,0.227845153028044,TRUE,"retained"
"TSPAN7",0.3421640434023,0.312557061196729,TRUE,"retained"
"PRL",0.3063512547753,0.208194519453129,TRUE,"retained"
"ATIC",0.7267634309481,0.60721011071323,TRUE,"retained"
"UBL5",0.52050002734275,0.303155933732807,TRUE,"retained"
"RGS2",0.620439500646,0.908751365127648,TRUE,"retained"
"TTC1",0.251310282043799,0.0787868628858135,TRUE,"retained"
"RPL36AL",0.3152177609742,0.111229217804338,TRUE,"retained"
"TBC1D14",0.41029114240905,0.161678757098771,TRUE,"retained"
"AP1M1",0.4058440055019,0.178217364138322,TRUE,"retained"
"DUSP1",0.848271743105849,0.636295503012037,TRUE,"retained"
"ACAA2",0.6379634701503,0.361625335055889,TRUE,"retained"
"SIRT2",0.247242705192,0.0657743765006396,TRUE,"retained"
"SET",0.5332681618635,0.313082520991447,TRUE,"retained"
"MRPL13",0.4370319516738,0.196442626587587,TRUE,"retained"
"IMP3",0.716000452882051,0.586804070036943,TRUE,"retained"
"LUZP6",0.291908184039152,0.108751313940038,TRUE,"retained"
"HNRNPH2",0.601927225781001,0.448556347896445,TRUE,"retained"
"EEF2",0.502614807151799,0.299755398134837,TRUE,"retained"
"CRYBB2",0.309870423817499,0.107079463735703,TRUE,"retained"
"PLOD3",0.244155661417501,0.06435911466447,TRUE,"retained"
"ATP6V0C",0.514248699669602,0.284204302597976,TRUE,"retained"
"SLC40A1",0.7640227227129,0.674691901857769,TRUE,"retained"
"MRPL37",0.5034498823431,0.274835202516618,TRUE,"retained"
"TUBG1",0.6043862814612,0.637234399474386,TRUE,"retained"
"STOM",1.36213215747084,1.48124568900438,TRUE,"retained"
"MANF",0.6620990832351,0.550112027931176,TRUE,"retained"
"WDR45L",0.3530759606227,0.123252667259878,TRUE,"retained"
"BAT2L1",0.27963765492705,0.0921438894356155,TRUE,"retained"
"ANXA6",0.786666197490599,0.665803112744461,TRUE,"retained"
"PPP2CA",0.5263822802784,0.254466360622935,TRUE,"retained"
"SEPW1",0.3362695475265,0.138300806501288,TRUE,"retained"
"STARD10",0.3810295024641,0.20571020070843,TRUE,"retained"
"PYGB",0.3311151435788,0.124912792816238,TRUE,"retained"
"TRIP12",0.3615530577309,0.161140508659667,TRUE,"retained"
"MLLT6",0.4648625368023,0.235091184868572,TRUE,"retained"
"HIGD1A",0.4539141970419,0.216488026393995,TRUE,"retained"
"TRAP1",0.4482508155258,0.283851366072464,TRUE,"retained"
"PSMC3",0.463032092155501,0.22680005670401,TRUE,"retained"
"ZFP36L2",0.887393413424175,0.72389136340574,TRUE,"retained"
"LRPAP1",0.7517357063475,0.481343810605495,TRUE,"retained"
"BUD31",0.308865902272201,0.0901542390105384,TRUE,"retained"
"SYPL1",0.668349386061,0.440456579343189,TRUE,"retained"
"NOP10",0.510864566576699,0.268811166511302,TRUE,"retained"
"PRMT1",0.416789689925699,0.1597962846182,TRUE,"retained"
"HMG20B",0.2845895304021,0.0998789393184141,TRUE,"retained"
"M6PR",0.51240286600545,0.306206564908639,TRUE,"retained"
"SURF4",0.3991734834276,0.17271704108188,TRUE,"retained"
"RUVBL1",0.399592813116,0.224825148992106,TRUE,"retained"
"PSMA3",0.5733570609627,0.417726828221838,TRUE,"retained"
"HEXB",0.5056640171982,0.359603563026679,TRUE,"retained"
"NEU1",0.5442767255772,0.31647647194829,TRUE,"retained"
"SDHC",0.48924084735582,0.262985105453329,TRUE,"retained"
"MAPK1",0.424825415919597,0.177440261994832,TRUE,"retained"
"PTPRF",0.2615368053921,0.110297864899479,TRUE,"retained"
"ATP5G2",0.511015587919202,0.312865007517844,TRUE,"retained"
"DDX47",0.776981778678,0.634009608474312,TRUE,"retained"
"C6orf48",0.72464817328155,0.547035017046873,TRUE,"retained"
"PRCP",0.581693320460701,0.369614756259793,TRUE,"retained"
"NCKAP1",0.500021342415,0.417633982082176,TRUE,"retained"
"RIC8A",0.2675388520371,0.0737044933101673,TRUE,"retained"
"ACTN4",0.32988562129845,0.106185128465573,TRUE,"retained"
"CDIPT",0.4125908854298,0.224419607523544,TRUE,"retained"
"DDAH2",0.960026121043501,0.857640924398859,TRUE,"retained"
"PTPLAD1",0.5934233729319,0.401735375494961,TRUE,"retained"
"ATP6V1F",0.400145635737751,0.17573428704082,TRUE,"retained"
"MRPL41",0.3497564061264,0.140936550708344,TRUE,"retained"
"TINF2",0.450399208375726,0.222805109722819,TRUE,"retained"
"UFD1L",0.379105141778999,0.154417273517276,TRUE,"retained"
"ZFAND3",0.4284010773168,0.172362495656141,TRUE,"retained"
"ATP5H",0.461813244471599,0.208779893131632,TRUE,"retained"
"COMMD7",0.442339836844501,0.211812695342602,TRUE,"retained"
"TAX1BP3",0.5602976996946,0.346513819744942,TRUE,"retained"
"CDK2AP1",0.688924438135499,0.502967969457979,TRUE,"retained"
"PITPNA",0.4305039610802,0.186513797101419,TRUE,"retained"
"DAP3",0.351249242589841,0.129440607133885,TRUE,"retained"
"C7orf42",0.26478569756625,0.0823583138803621,TRUE,"retained"
"PIP4K2B",0.5424169914261,0.310549866378675,TRUE,"retained"
"ATP5I",0.454400608449901,0.248364467150473,TRUE,"retained"
"PYCR2",0.374938509950199,0.166519895723425,TRUE,"retained"
"IFI27",1.8908626553901,5.68226809796979,TRUE,"retained"
"NGRN",0.6397831503798,0.492930312047431,TRUE,"retained"
"SCARB2",0.535308643116451,0.383193744451834,TRUE,"retained"
"TNIP1",0.382505314657988,0.16192846841209,TRUE,"retained"
"SUCLG1",0.4687160454879,0.268821951458455,TRUE,"retained"
"COASY",0.314745682972351,0.10449535323003,TRUE,"retained"
"PSMC2",0.46528594623525,0.212961631630304,TRUE,"retained"
"DDX23",0.3941648165889,0.16739217166575,TRUE,"retained"
"DDX3X",0.356511674080013,0.147459841455365,TRUE,"retained"
"FAM96B",0.45503041211145,0.243587304882126,TRUE,"retained"
"CD44",0.754961869522349,0.435845643893118,TRUE,"retained"
"CD24",2.1466220814108,3.45886953746317,TRUE,"retained"
"SH3BGRL3",0.332860749900002,0.136017774442306,TRUE,"retained"
"PGRMC2",0.33504615233775,0.141709395087789,TRUE,"retained"
"Septin 9",0.405827037674401,0.228444442705441,TRUE,"retained"
"GSS",0.22973420328285,0.0609750280109128,TRUE,"retained"
"TRAM1",0.4704879427549,0.253384542686087,TRUE,"retained"
"PLEC",0.611725289343,0.396459370843627,TRUE,"retained"
"SH3GL1",0.287827908903675,0.0948295037926383,TRUE,"retained"
"SDHAF2",0.306910207577401,0.10320307418299,TRUE,"retained"
"SGK1",1.2602272174338,1.20369290287928,TRUE,"retained"
"TUBB6",0.538523052979799,0.327252341235848,TRUE,"retained"
"PPP1R7",0.4477359834171,0.207262031757155,TRUE,"retained"
"TAGLN",0.3460958022333,0.127727570778258,TRUE,"retained"
"NBEAL2",0.692200607555099,0.500745083286333,TRUE,"retained"
"KHDRBS1",0.533571251758302,0.298988621773385,TRUE,"retained"
"AQP1",0.4103078257362,0.386742268757203,TRUE,"retained"
"PSMB1",0.388600002027299,0.153309802547581,TRUE,"retained"
"TSG101",0.344818889014599,0.115658669927578,TRUE,"retained"
"RALB",0.634824559838701,0.429444916593814,TRUE,"retained"
"KCTD12",0.715024530320101,0.629458878718126,TRUE,"retained"
"MBTPS1",0.3677418259851,0.135099374929476,TRUE,"retained"
"CNDP2",0.3371125086672,0.155719936779874,TRUE,"retained"
"ARL6IP5",0.422930872835625,0.208804276957662,TRUE,"retained"
"PEPD",0.8495526068358,0.689685715155086,TRUE,"retained"
"RPL7",0.8232891232356,0.757837892005923,TRUE,"retained"
"SREBF1",0.2510021999877,0.0610348679577885,TRUE,"retained"
"ACTR10",0.4833493749462,0.250724779043074,TRUE,"retained"
"ST14",0.32757898480545,0.105414622071928,TRUE,"retained"
"FAM108A1",0.438011831418699,0.176456713310471,TRUE,"retained"
"NEDD8",0.29358462220248,0.0955135891289592,TRUE,"retained"
"EPRS",0.63554494739505,0.410902179812791,TRUE,"retained"
"PFKP",0.5743374428148,0.381508014993215,TRUE,"retained"
"FAM54B",0.21549520761825,0.0584171338206257,TRUE,"retained"
"VGLL4",0.28067137850325,0.0921166344696751,TRUE,"retained"
"C3orf10",0.3818398219419,0.143856720675698,TRUE,"retained"
"AIP",0.543896413473,0.294596741312547,TRUE,"retained"
"VPS11",0.4302532094364,0.186147550091322,TRUE,"retained"
"DUS1L",0.3105446435805,0.121750292814365,TRUE,"retained"
"ADNP",0.539860250938401,0.267623725317388,TRUE,"retained"
"YPEL5",0.497858825390849,0.277405177134288,TRUE,"retained"
"ATP5G1",0.6126396969777,0.365432432656699,TRUE,"retained"
"JTB",0.2992263884484,0.0967728825687877,TRUE,"retained"
"COX7A2L",0.5301161631591,0.2579207744263,TRUE,"retained"
"MCM2",0.22610933894535,0.0622070630082395,TRUE,"retained"
"SPG7",0.570763987632301,0.321515274350891,TRUE,"retained"
"ID2",0.786162662423249,0.69588903305763,TRUE,"retained"
"MRPL16",0.5402159686854,0.294153832516684,TRUE,"retained"
"NOSIP",0.5082085961652,0.295790614582594,TRUE,"retained"
"NDUFC1",0.3202436504358,0.117109019533625,TRUE,"retained"
