"gene","MAD","variance","retained","reason"
"A4GALT",0.310006118782501,0.114764465910111,FALSE,"MAD_at_or_below_median"
"AAA1",0.376193341324497,0.144433931435895,FALSE,"MAD_at_or_below_median"
"AACS",0.301941877836901,0.0972312313452089,FALSE,"MAD_at_or_below_median"
"AAGAB",0.411812704025098,0.182044997785263,FALSE,"MAD_at_or_below_median"
"AAK1",0.761959321575905,0.514707501579745,TRUE,"retained"
"AAMP",0.324122973411299,0.121599726563039,FALSE,"MAD_at_or_below_median"
"AARS",0.332594934546001,0.164943480348727,FALSE,"MAD_at_or_below_median"
"AARS2",0.282064870907401,0.125934571626586,FALSE,"MAD_at_or_below_median"
"AASDH",0.522377718374401,0.246407566380463,TRUE,"retained"
"AASDHPPT",0.523525019488796,0.3098492885001,TRUE,"retained"
"AATF",0.503206169589898,0.291218458147612,TRUE,"retained"
"AATK",0.508519931787,0.337571437072078,TRUE,"retained"
"ABAT",0.597707209232699,0.440004464997987,TRUE,"retained"
"ABCA1",1.3211104681278,1.70966764308363,TRUE,"retained"
"ABCA13",0.327884479353899,0.659273905587114,FALSE,"MAD_at_or_below_median"
"ABCA5",0.767610996482397,0.539065062979801,TRUE,"retained"
"ABCA7",0.9403094469258,0.715723196538193,TRUE,"retained"
"ABCB1",0.3578728093878,0.149470362324809,FALSE,"MAD_at_or_below_median"
"ABCB10",0.855819750515105,0.88478739464419,TRUE,"retained"
"ABCB6 ",0.294726770837098,0.29916420248522,FALSE,"MAD_at_or_below_median"
"ABCB7",0.6556612567134,0.413092970550979,TRUE,"retained"
"ABCB9",0.383729022026703,0.154807684865261,FALSE,"MAD_at_or_below_median"
"ABCC1",0.5411383304691,0.366058745508429,TRUE,"retained"
"ABCC10",0.3524711253042,0.127999271444642,FALSE,"MAD_at_or_below_median"
"ABCC11",0.2633389790808,0.077448538980302,FALSE,"MAD_at_or_below_median"
"ABCC13",1.7598644708211,2.46715132762356,TRUE,"retained"
"ABCC3",0.5636761885293,0.511094852609379,TRUE,"retained"
"ABCC4",0.532782961739703,0.555542107441199,TRUE,"retained"
"ABCC5",0.935715568571703,0.883428218507879,TRUE,"retained"
"ABCC6 ",0.2894975694723,0.0955105896496652,FALSE,"MAD_at_or_below_median"
"ABCC8",0.3365391924363,0.139293178689913,FALSE,"MAD_at_or_below_median"
"ABCD1",0.281699428539899,0.0969910618409452,FALSE,"MAD_at_or_below_median"
"ABCD3",0.827827690972799,0.650926002490066,TRUE,"retained"
"ABCD4",0.3235676211033,0.119357675951919,FALSE,"MAD_at_or_below_median"
"ABCE1",0.551406969294302,0.373061718596972,TRUE,"retained"
"ABCF1",0.656582372371798,0.402995364472173,TRUE,"retained"
"ABCF2",0.294072200713202,0.086829052017853,FALSE,"MAD_at_or_below_median"
"ABCF3",0.396895633837505,0.16903810180959,FALSE,"MAD_at_or_below_median"
"ABCG1",1.4107866848145,1.43817358460262,TRUE,"retained"
"ABCG2",0.6480231943269,1.35880610288981,TRUE,"retained"
"ABHD10",0.5633257552629,0.309566880195945,TRUE,"retained"
"ABHD11",0.430246934331897,0.177240665985937,FALSE,"MAD_at_or_below_median"
"ABHD12",0.2456083781319,0.0701515527425247,FALSE,"MAD_at_or_below_median"
"ABHD13",0.911477000777702,0.678658344706125,TRUE,"retained"
"ABHD14A",0.2900092555038,0.10601634507652,FALSE,"MAD_at_or_below_median"
"ABHD14B",0.367591892870999,0.204024933054561,FALSE,"MAD_at_or_below_median"
"ABHD15",0.3703332951423,0.226846726531307,FALSE,"MAD_at_or_below_median"
"ABHD2",0.685183836111601,0.668224283833784,TRUE,"retained"
"ABHD3",0.8530778552793,0.796039017670243,TRUE,"retained"
"ABHD4",0.453744142080596,0.204867027226892,FALSE,"MAD_at_or_below_median"
"ABHD5",0.659220878496595,0.45207789961091,TRUE,"retained"
"ABHD8",0.283574333395499,0.101397050400182,FALSE,"MAD_at_or_below_median"
"ABI1",0.503255061290098,0.251920289042023,TRUE,"retained"
"ABI2",0.560943851615704,0.397668930564778,TRUE,"retained"
"ABI3",0.792935313769201,0.54091500094872,TRUE,"retained"
"ABL1",0.356918504245799,0.139498633406498,FALSE,"MAD_at_or_below_median"
"ABL2",0.7955001561717,0.563072472407673,TRUE,"retained"
"ABLIM1",0.951610351190101,1.04341965744911,TRUE,"retained"
"ABLIM2",0.275422066040099,0.0914560360896416,FALSE,"MAD_at_or_below_median"
"ABLIM3",0.5083090630716,0.613660574776609,TRUE,"retained"
"ABP1",0.384677838583499,0.265615170286728,FALSE,"MAD_at_or_below_median"
"ABR",0.434630945466901,0.188899258711229,FALSE,"MAD_at_or_below_median"
"ABT1",0.3815446436949,0.1595168924722,FALSE,"MAD_at_or_below_median"
"ABTB1",0.4950003781506,0.276391481898414,TRUE,"retained"
"ABTB2",0.234849904575299,0.0874782766912065,FALSE,"MAD_at_or_below_median"
"ACAA1",0.465973509027602,0.248433738398241,TRUE,"retained"
"ACAA2",0.6379634701503,0.36162533505589,TRUE,"retained"
"ACACA",0.352112464349099,0.152827042706187,FALSE,"MAD_at_or_below_median"
"ACAD10",0.3187113736989,0.103464339253099,FALSE,"MAD_at_or_below_median"
"ACAD8",0.757568497152601,0.67507375053198,TRUE,"retained"
"ACADM",0.806824372097097,0.532502429386955,TRUE,"retained"
"ACADS",0.3011400543984,0.114691557367533,FALSE,"MAD_at_or_below_median"
"ACADSB",0.275737175620198,0.120947220339426,FALSE,"MAD_at_or_below_median"
"ACADVL",0.423464301752097,0.177054613484213,FALSE,"MAD_at_or_below_median"
"ACAN",0.259222851526801,0.0809880322591791,FALSE,"MAD_at_or_below_median"
"ACAP1",0.716164356165304,0.539031856260179,TRUE,"retained"
"ACAP2",0.543922489441791,0.403492174402845,TRUE,"retained"
"ACAP3",0.2995582981104,0.107076412374445,FALSE,"MAD_at_or_below_median"
"ACAT1",0.839237622675901,0.63518105088655,TRUE,"retained"
"ACAT2",0.470961178543799,0.288850712943802,TRUE,"retained"
"ACBD3",0.515259548210401,0.27495798205085,TRUE,"retained"
"ACBD5",0.863833901078402,0.694528076809523,TRUE,"retained"
"ACBD6",0.3578158753239,0.127430160053045,FALSE,"MAD_at_or_below_median"
"ACBD7",0.251332139274301,0.0772747425835393,FALSE,"MAD_at_or_below_median"
"ACCN4",0.3024969269532,0.101360524820243,FALSE,"MAD_at_or_below_median"
"ACCS",0.3933384791007,0.354215858668446,FALSE,"MAD_at_or_below_median"
"ACD",0.2610790860006,0.0751219875834837,FALSE,"MAD_at_or_below_median"
"ACE",0.277846704149702,0.113407880126412,FALSE,"MAD_at_or_below_median"
"ACER3",1.2936580149402,1.374227729776,TRUE,"retained"
"ACIN1",0.310854919143301,0.133078982616671,FALSE,"MAD_at_or_below_median"
"ACLY",0.5164436852631,0.311510901407246,TRUE,"retained"
"ACMSD",0.2570458995384,0.0719185333526276,FALSE,"MAD_at_or_below_median"
"ACN9",1.0424864301264,0.934270196609798,TRUE,"retained"
"ACO1",0.294119945622301,0.110438293184363,FALSE,"MAD_at_or_below_median"
"ACO2",0.440717929524604,0.199959387076117,FALSE,"MAD_at_or_below_median"
"ACOT1 ",0.256839592783198,0.0859290544841398,FALSE,"MAD_at_or_below_median"
"ACOT13",0.577433790645603,0.34350231510573,TRUE,"retained"
"ACOT7",0.557148130971601,0.475814486356033,TRUE,"retained"
"ACOT8",0.436391965144799,0.193762316956662,FALSE,"MAD_at_or_below_median"
"ACOT9",0.482786657081399,0.274647864087935,TRUE,"retained"
"ACOX1",0.616349904960299,0.488770491391517,TRUE,"retained"
"ACOX2",0.2944749289881,0.116216915171531,FALSE,"MAD_at_or_below_median"
"ACOX3",0.346177153236598,0.118670916702852,FALSE,"MAD_at_or_below_median"
"ACOXL",0.2712620372175,0.0889932467444262,FALSE,"MAD_at_or_below_median"
"ACP1",0.955793645713203,0.921652675365259,TRUE,"retained"
"ACP2",0.269833317125403,0.100469993374397,FALSE,"MAD_at_or_below_median"
"ACP5",0.7813108869111,0.781331057642586,TRUE,"retained"
"ACP6",0.690176654697597,0.527190510284426,TRUE,"retained"
"ACPL2",1.3251670159182,1.39783908604994,TRUE,"retained"
"ACPP",0.569472379129507,0.385211944632714,TRUE,"retained"
"ACPT",0.2599385373879,0.0813775114313446,FALSE,"MAD_at_or_below_median"
"ACRBP",0.941734840804799,1.00886876034628,TRUE,"retained"
"ACSBG1",0.2362852126005,0.0956910307363355,FALSE,"MAD_at_or_below_median"
"ACSF3",0.399357112333203,0.159076604337789,FALSE,"MAD_at_or_below_median"
"ACSL1",0.430012125333002,0.272618528532486,FALSE,"MAD_at_or_below_median"
"ACSL3",0.759057636901201,0.618611204584696,TRUE,"retained"
"ACSL4",1.02950291052,1.06159292687638,TRUE,"retained"
"ACSL5",0.7236625693416,0.548854950000624,TRUE,"retained"
"ACSL6",0.900080772005098,1.58490148406444,TRUE,"retained"
"ACSM3",0.252402563130901,0.35425710352723,FALSE,"MAD_at_or_below_median"
"ACSM5",0.288959814885,0.101440168777334,FALSE,"MAD_at_or_below_median"
"ACSS1",0.557469723220201,0.349439697135646,TRUE,"retained"
"ACSS2",0.5288871611478,0.378176694905648,TRUE,"retained"
"ACTA2",0.8005808847834,0.667104580415357,TRUE,"retained"
"ACTB",0.256019067087003,0.0744576071305219,FALSE,"MAD_at_or_below_median"
"ACTG1",0.257552260811998,0.0870278865831807,FALSE,"MAD_at_or_below_median"
"ACTL6A",0.584360973018898,0.356147638965638,TRUE,"retained"
"ACTL7B",0.253968305856298,0.0787837529293449,FALSE,"MAD_at_or_below_median"
"ACTL8",0.3910136184885,0.164489197138412,FALSE,"MAD_at_or_below_median"
"ACTN1",0.441200455037995,0.282362385852955,FALSE,"MAD_at_or_below_median"
"ACTN4",0.410735920555798,0.18798289028507,FALSE,"MAD_at_or_below_median"
"ACTR10",0.464132749191303,0.246109974440047,TRUE,"retained"
"ACTR1A",0.4517309069385,0.192047932403931,FALSE,"MAD_at_or_below_median"
"ACTR1B",0.3269204602167,0.105980633734816,FALSE,"MAD_at_or_below_median"
"ACTR2",0.361743837957596,0.163807859208532,FALSE,"MAD_at_or_below_median"
"ACTR2 ",0.705344328763203,0.567360294329361,TRUE,"retained"
"ACTR3",0.389137776629699,0.156920386979325,FALSE,"MAD_at_or_below_median"
"ACTR5",0.3960295552563,0.188593165118957,FALSE,"MAD_at_or_below_median"
"ACTR6",0.3423334408305,0.205237126758055,FALSE,"MAD_at_or_below_median"
"ACTR8",0.334198969864201,0.131969255015691,FALSE,"MAD_at_or_below_median"
"ACVR1",0.607846712115298,0.423268686117987,TRUE,"retained"
"ACVR1B",0.751596000208201,0.454276504130445,TRUE,"retained"
"ACVR1C",0.309242414472601,0.132164160152041,FALSE,"MAD_at_or_below_median"
"ACVR2A",0.325578083783398,0.15671581899278,FALSE,"MAD_at_or_below_median"
"ACVRL1",0.2653783013112,0.0824347780904228,FALSE,"MAD_at_or_below_median"
"ACY3",0.2570691830301,0.0769717458891994,FALSE,"MAD_at_or_below_median"
"ACYP1",0.358489637704801,0.20156946581663,FALSE,"MAD_at_or_below_median"
"ADA",0.992031707030697,0.922805339447302,TRUE,"retained"
"ADAD2",0.2455668949839,0.0838173927814104,FALSE,"MAD_at_or_below_median"
"ADAM10",0.755108605780202,0.53670359368941,TRUE,"retained"
"ADAM11",0.2795823194766,0.103210224098955,FALSE,"MAD_at_or_below_median"
"ADAM12",0.258141164358002,0.0701357382467026,FALSE,"MAD_at_or_below_median"
"ADAM15",0.531339004967405,0.364867084849457,TRUE,"retained"
"ADAM17",0.649601727442499,0.436726407356242,TRUE,"retained"
"ADAM19",0.665479517982302,0.500360411051716,TRUE,"retained"
"ADAM28",0.3465048130257,0.231761659400173,FALSE,"MAD_at_or_below_median"
"ADAM33",0.347437187548504,0.13391004315594,FALSE,"MAD_at_or_below_median"
"ADAM8",0.554427299033995,0.376013422889964,TRUE,"retained"
"ADAM9",0.989207070854096,0.981425391239462,TRUE,"retained"
"ADAMTS13",0.252033778241699,0.0844041853662843,FALSE,"MAD_at_or_below_median"
"ADAMTS15",0.304421552282399,0.121505908955618,FALSE,"MAD_at_or_below_median"
"ADAMTS2",0.431519002907999,0.193739736491696,FALSE,"MAD_at_or_below_median"
"ADAMTS3",0.2773974741258,0.407268802291008,FALSE,"MAD_at_or_below_median"
"ADAMTS9",0.235308405297001,0.0752549172919446,FALSE,"MAD_at_or_below_median"
"ADAMTSL1",0.300907183898999,0.115297543738744,FALSE,"MAD_at_or_below_median"
"ADAP1",0.333538980096001,0.116878121767061,FALSE,"MAD_at_or_below_median"
"ADAP1 ",0.253959248652898,0.0788362813214835,FALSE,"MAD_at_or_below_median"
"ADAP2",0.7476384315351,0.595670802183285,TRUE,"retained"
"ADAR",0.4221143284764,0.206846091797558,FALSE,"MAD_at_or_below_median"
"ADARB1",0.432655454355599,0.344036633262206,FALSE,"MAD_at_or_below_median"
"ADARB2",0.2587292776782,0.0763182708326406,FALSE,"MAD_at_or_below_median"
"ADAT1",0.402683742785093,0.192646257139715,FALSE,"MAD_at_or_below_median"
"ADAT3",0.2737241962266,0.086199010437061,FALSE,"MAD_at_or_below_median"
"ADC",0.321377943217799,0.122249478849148,FALSE,"MAD_at_or_below_median"
"ADCK1",0.2743927865574,0.081246423733709,FALSE,"MAD_at_or_below_median"
"ADCK2",0.293437616778599,0.0999515958036182,FALSE,"MAD_at_or_below_median"
"ADCK4",0.478107693795905,0.239289175728779,TRUE,"retained"
"ADCK5",0.2704211606124,0.0725400717991127,FALSE,"MAD_at_or_below_median"
"ADCY2",0.287006176556401,0.0854422566217189,FALSE,"MAD_at_or_below_median"
"ADCY3",0.7692926607366,1.01595678498029,TRUE,"retained"
"ADCY4",0.4581359368656,0.244593179966072,TRUE,"retained"
"ADCY7",0.669338550835497,0.563451492594603,TRUE,"retained"
"ADCY9",0.272107193347498,0.0940173615225104,FALSE,"MAD_at_or_below_median"
"ADCYAP1R1",0.266423295612601,0.0930288918754784,FALSE,"MAD_at_or_below_median"
"ADD1",0.372598057822202,0.134063678696796,FALSE,"MAD_at_or_below_median"
"ADD2",0.311903292290101,0.10585643144811,FALSE,"MAD_at_or_below_median"
"ADD3",0.428553690230398,0.18253272776754,FALSE,"MAD_at_or_below_median"
"ADH1A",0.292827462385502,0.12265639909894,FALSE,"MAD_at_or_below_median"
"ADH5",0.585264029867999,0.348505227306448,TRUE,"retained"
"ADHFE1",0.338901149183095,0.151609384913392,FALSE,"MAD_at_or_below_median"
"ADI1",0.555360005659202,0.32259691871552,TRUE,"retained"
"ADIPOR1",0.823163197863297,0.603866541841245,TRUE,"retained"
"ADIPOR2",0.449542195708201,0.23601902757497,FALSE,"MAD_at_or_below_median"
"ADK",0.579823853781898,0.415316010454389,TRUE,"retained"
"ADM",0.660185852428201,0.592193221248626,TRUE,"retained"
"ADM2",0.364690485442501,0.148767206975241,FALSE,"MAD_at_or_below_median"
"ADNP",0.471174650704801,0.240062840578465,TRUE,"retained"
"ADNP2",0.518562687606602,0.27283912062314,TRUE,"retained"
"ADO",0.585290800434898,0.326217999979989,TRUE,"retained"
"ADORA2A ",0.7622866455561,0.547650192101769,TRUE,"retained"
"ADORA2B",0.3641557494288,0.197725585286111,FALSE,"MAD_at_or_below_median"
"ADORA3",0.7503624836799,1.0836932051765,TRUE,"retained"
"ADPGK",0.343461634196101,0.151690144873935,FALSE,"MAD_at_or_below_median"
"ADPRH",0.3293076960348,0.144164265409686,FALSE,"MAD_at_or_below_median"
"ADPRHL1",0.289127737126199,0.0992330331375557,FALSE,"MAD_at_or_below_median"
"ADPRHL2",0.550991511415797,0.335155154491042,TRUE,"retained"
"ADRA1A",0.275696699157598,0.0827549227103446,FALSE,"MAD_at_or_below_median"
"ADRA2B",0.323520257222401,0.118421554011565,FALSE,"MAD_at_or_below_median"
"ADRA2C",0.2770177861962,0.0885400374419447,FALSE,"MAD_at_or_below_median"
"ADRB2",0.733747140411598,0.524624949719446,TRUE,"retained"
"ADRB3",0.270327983650201,0.094794110770958,FALSE,"MAD_at_or_below_median"
"ADRBK1",0.500009778135,0.277669604361957,TRUE,"retained"
"ADRBK2",0.791382325851605,0.559393871332251,TRUE,"retained"
"ADRM1",0.368771284862407,0.135975359206253,FALSE,"MAD_at_or_below_median"
"ADSL",0.547395350214299,0.364741705917338,TRUE,"retained"
"ADSS",0.670973484279,0.51227995899321,TRUE,"retained"
"AEBP1",0.3140759121213,0.129008837154471,FALSE,"MAD_at_or_below_median"
"AEBP2",0.509539581041397,0.268102322234888,TRUE,"retained"
"AEN",0.4020922046589,0.301316313341908,FALSE,"MAD_at_or_below_median"
"AES",0.666748465685398,0.507462717937088,TRUE,"retained"
"AFAP1",0.6104963125359,0.336853125793249,TRUE,"retained"
"AFF1",0.476710806608404,0.326959471744352,TRUE,"retained"
"AFF3",0.3435808233753,0.563594530017974,FALSE,"MAD_at_or_below_median"
"AFF4",0.8304598285893,0.785273966541289,TRUE,"retained"
"AFG3L2",0.392713483881599,0.166302273859665,FALSE,"MAD_at_or_below_median"
"AFTPH",0.357171512900999,0.148918784266874,FALSE,"MAD_at_or_below_median"
"AGA",0.7572216947736,0.569028695336752,TRUE,"retained"
"AGAP2",0.467106576440704,0.195141767156692,TRUE,"retained"
"AGAP3",0.319557372687002,0.103488242138732,FALSE,"MAD_at_or_below_median"
"AGAP4",0.5361265397922,0.318448014481786,TRUE,"retained"
"AGAP4 ",0.452272494046801,0.229424767139884,FALSE,"MAD_at_or_below_median"
"AGAP5",0.403829268485999,0.185163125463282,FALSE,"MAD_at_or_below_median"
"AGAP6 ",0.660152568058201,0.497419324921889,TRUE,"retained"
"AGBL5",0.324117247610101,0.133916543752951,FALSE,"MAD_at_or_below_median"
"AGER",0.676304640339298,0.426303057738386,TRUE,"retained"
"AGFG1",0.996828656365501,0.924948289224772,TRUE,"retained"
"AGGF1",0.661089029367896,0.411585623333418,TRUE,"retained"
"AGK",0.404732930235897,0.239759139421021,FALSE,"MAD_at_or_below_median"
"AGL",1.2928233978723,1.3250234142417,TRUE,"retained"
"AGMAT",0.272435553665101,0.129763265889729,FALSE,"MAD_at_or_below_median"
"AGPAT1",0.419623687979998,0.22061827535186,FALSE,"MAD_at_or_below_median"
"AGPAT2",0.477862373163003,0.242168700460794,TRUE,"retained"
"AGPAT3",0.600028160969999,0.378474103473409,TRUE,"retained"
"AGPAT4",0.3235168739292,0.109938273449829,FALSE,"MAD_at_or_below_median"
"AGPAT5",0.736838872908598,0.651016547990019,TRUE,"retained"
"AGPAT6",0.6254257579857,0.402899786728358,TRUE,"retained"
"AGPAT9",0.707099467708202,0.679191091369958,TRUE,"retained"
"AGPS",0.439487201025597,0.203717597376511,FALSE,"MAD_at_or_below_median"
"AGRN",0.3684041367636,0.414695137980953,FALSE,"MAD_at_or_below_median"
"AGTPBP1",0.964427954513098,0.785787037348968,TRUE,"retained"
"AGTRAP",0.6541839896256,0.41631467011871,TRUE,"retained"
"AGXT2L2",0.515669252859598,0.237619707254671,TRUE,"retained"
"AHCTF1",0.476505694828799,0.22478244997052,TRUE,"retained"
"AHCY",0.400861362740997,0.198544772356697,FALSE,"MAD_at_or_below_median"
"AHCYL1",0.4121680832451,0.192480726048025,FALSE,"MAD_at_or_below_median"
"AHCYL2",0.388784337391807,0.169090389720295,FALSE,"MAD_at_or_below_median"
"AHI1",0.513355232277297,0.433308570935873,TRUE,"retained"
"AHNAK",0.874413734678397,0.963193240144607,TRUE,"retained"
"AHR",0.838015519202402,0.734604459878989,TRUE,"retained"
"AHRR",0.256163373734101,0.0726523367844153,FALSE,"MAD_at_or_below_median"
"AHSA1",0.429775968650701,0.276829231354512,FALSE,"MAD_at_or_below_median"
"AHSA2",0.385402851481201,0.160591846880849,FALSE,"MAD_at_or_below_median"
"AHSP",1.7751845687688,2.68665021819653,TRUE,"retained"
"AIDA",0.717285745879501,0.585152611329014,TRUE,"retained"
"AIDA ",0.621036836479503,0.447873967121284,TRUE,"retained"
"AIF1",0.627302699192399,0.502403426502502,TRUE,"retained"
"AIFM1",0.440631513218394,0.194058764577546,FALSE,"MAD_at_or_below_median"
"AIG1",0.7745717871738,0.637725964738024,TRUE,"retained"
"AIM1",0.417314533290902,0.210430184617421,FALSE,"MAD_at_or_below_median"
"AIM2",1.3806305785755,1.61614763343952,TRUE,"retained"
"AIMP1",0.535482859365301,0.268534962990805,TRUE,"retained"
"AIMP2",0.4884029312064,0.24699861075618,TRUE,"retained"
"AIP",0.543896413473002,0.294596741312547,TRUE,"retained"
"AIPL1",0.246404124392998,0.0785088782314147,FALSE,"MAD_at_or_below_median"
"AIRE",0.3204592567995,0.127050393628781,FALSE,"MAD_at_or_below_median"
"AK1",1.0152627613926,1.01492130461363,TRUE,"retained"
"AK2",0.490109915303401,0.245072175626275,TRUE,"retained"
"AK3",0.749564750734798,0.521193822103883,TRUE,"retained"
"AK3L1",0.2638729708293,0.113275357950515,FALSE,"MAD_at_or_below_median"
"AKAP1",0.702831843638394,0.541243451470776,TRUE,"retained"
"AKAP10",0.638953187193301,0.446023292478398,TRUE,"retained"
"AKAP11",0.870666331227003,0.719564939220095,TRUE,"retained"
"AKAP13",0.571438059876597,0.360358496080996,TRUE,"retained"
"AKAP2 ",0.634539321683402,0.59310376533364,TRUE,"retained"
"AKAP7",0.343281181761001,0.144292507438485,FALSE,"MAD_at_or_below_median"
"AKAP8",0.378012215019598,0.150881062719294,FALSE,"MAD_at_or_below_median"
"AKAP8L",0.451464826940401,0.235897212514631,FALSE,"MAD_at_or_below_median"
"AKAP9",0.3164739835215,0.10297374000663,FALSE,"MAD_at_or_below_median"
"AKIRIN1",0.283766511714005,0.0942993540463991,FALSE,"MAD_at_or_below_median"
"AKIRIN2",0.446872232517902,0.212222880207488,FALSE,"MAD_at_or_below_median"
"AKNA",0.596418721602898,0.394743601184311,TRUE,"retained"
"AKR1A1",0.5182040355471,0.297518854661352,TRUE,"retained"
"AKR1B1",0.590153353337099,0.392376832757479,TRUE,"retained"
"AKR1B10",0.257705669881798,0.0743990288251643,FALSE,"MAD_at_or_below_median"
"AKR1C1",0.350459771581499,0.630931752926943,FALSE,"MAD_at_or_below_median"
"AKR1C1 ",0.609044152537799,1.31877790855887,TRUE,"retained"
"AKR1C3",0.986623743394801,1.03012926499992,TRUE,"retained"
"AKR1E2",0.2820976763976,0.0803823621129055,FALSE,"MAD_at_or_below_median"
"AKR7A2",0.782226676329,0.618122990806883,TRUE,"retained"
"AKT1",0.552621400312806,0.275348320616123,TRUE,"retained"
"AKT1S1",0.375283688388,0.311973826307622,FALSE,"MAD_at_or_below_median"
"AKT2",0.344146444912201,0.119410018712004,FALSE,"MAD_at_or_below_median"
"AKT3",0.2896896202872,0.108386320575769,FALSE,"MAD_at_or_below_median"
"AKTIP",0.384925687049397,0.161302104895896,FALSE,"MAD_at_or_below_median"
"ALAD",0.532445129831996,0.350798639030717,TRUE,"retained"
"ALAS1",0.622592413758001,0.423659112329487,TRUE,"retained"
"ALAS2",1.206254234871,1.71959669227169,TRUE,"retained"
"ALCAM",1.2127306282665,1.43682795995352,TRUE,"retained"
"ALDH16A1",0.311196386386198,0.107383447725094,FALSE,"MAD_at_or_below_median"
"ALDH18A1",0.457162820494801,0.288299031366668,TRUE,"retained"
"ALDH1A1",0.498409819966801,0.547132644528094,TRUE,"retained"
"ALDH2",0.842487847336803,0.808761291300954,TRUE,"retained"
"ALDH3A2",0.379473195005098,0.185058040488926,FALSE,"MAD_at_or_below_median"
"ALDH3B1",0.663567874298701,0.491239648896695,TRUE,"retained"
"ALDH4A1",0.349917165927003,0.141816424913735,FALSE,"MAD_at_or_below_median"
"ALDH5A1",1.1142065238717,1.41097121777404,TRUE,"retained"
"ALDH6A1",0.3118622124093,0.121182152916822,FALSE,"MAD_at_or_below_median"
"ALDH9A1",0.573923947157403,0.396538173471219,TRUE,"retained"
"ALDOA",0.342709609809001,0.121670169582838,FALSE,"MAD_at_or_below_median"
"ALDOC",0.677498804215801,0.460342329606254,TRUE,"retained"
"ALG11 ",0.338886015543601,0.114955713346489,FALSE,"MAD_at_or_below_median"
"ALG13",0.548207644515299,0.300601040962397,TRUE,"retained"
"ALG14",0.275695971200999,0.10290841134765,FALSE,"MAD_at_or_below_median"
"ALG2",0.6828538805445,0.425449523660761,TRUE,"retained"
"ALG3",0.372540607813503,0.140822933179846,FALSE,"MAD_at_or_below_median"
"ALG5",0.625981137721801,0.431376765142161,TRUE,"retained"
"ALG6",0.641827170969601,0.383746385095353,TRUE,"retained"
"ALG8",0.497914071144001,0.278162150420892,TRUE,"retained"
"ALG9",0.2575320566805,0.0841889440405655,FALSE,"MAD_at_or_below_median"
"ALKBH1",0.342557383854001,0.11172017651314,FALSE,"MAD_at_or_below_median"
"ALKBH3",0.2617859059137,0.0878283070222578,FALSE,"MAD_at_or_below_median"
"ALKBH4",0.2509923065979,0.0703888461643256,FALSE,"MAD_at_or_below_median"
"ALKBH5",0.411411164054099,0.165278037492865,FALSE,"MAD_at_or_below_median"
"ALKBH6",0.367666868694303,0.148803997940088,FALSE,"MAD_at_or_below_median"
"ALKBH7",0.585307300290301,0.377900533385518,TRUE,"retained"
"ALMS1",0.278192044685099,0.091082236073366,FALSE,"MAD_at_or_below_median"
"ALOX12",0.716060185724099,0.732165607761115,TRUE,"retained"
"ALOX15",0.2820054445929,0.0988106358113601,FALSE,"MAD_at_or_below_median"
"ALOX15B",0.307124958480899,0.334235880708838,FALSE,"MAD_at_or_below_median"
"ALOX5",0.594557501886606,0.440355506656457,TRUE,"retained"
"ALOX5AP",0.527144723637001,0.290323270811674,TRUE,"retained"
"ALPK1",0.796154709987001,0.654453694980392,TRUE,"retained"
"ALPK3",0.261223929348901,0.072002968854371,FALSE,"MAD_at_or_below_median"
"ALPL",0.937123569328798,1.39724463274634,TRUE,"retained"
"ALS2",0.4581547377162,0.202094604298815,TRUE,"retained"
"ALS2CL",0.307903295311499,0.105164506797286,FALSE,"MAD_at_or_below_median"
"AMAC1",0.308936693457,0.113117482211723,FALSE,"MAD_at_or_below_median"
"AMAC1L2",0.4175970864576,0.185531964742883,FALSE,"MAD_at_or_below_median"
"AMACR",0.3303228937827,0.148801863358948,FALSE,"MAD_at_or_below_median"
"AMACR ",0.360744721971899,0.266129724519427,FALSE,"MAD_at_or_below_median"
"AMBRA1",0.2718940532889,0.0890927754098757,FALSE,"MAD_at_or_below_median"
"AMD1",0.611056067424598,0.353559071080742,TRUE,"retained"
"AMDHD2",0.401500320345598,0.242147910487252,FALSE,"MAD_at_or_below_median"
"AMELX",0.388358045413802,0.166580346146602,FALSE,"MAD_at_or_below_median"
"AMFR",0.865163619072897,0.65763629903625,TRUE,"retained"
"AMH",0.307267646128799,0.115493013139761,FALSE,"MAD_at_or_below_median"
"AMHR2",0.367277899688698,0.16767356112851,FALSE,"MAD_at_or_below_median"
"AMICA1",0.500611932418498,0.466070613970583,TRUE,"retained"
"AMIGO2",0.6060844477947,0.529169105003167,TRUE,"retained"
"AMIGO3",0.290039355249,0.11808729370205,FALSE,"MAD_at_or_below_median"
"AMMECR1",0.623116610709602,0.411867865380244,TRUE,"retained"
"AMMECR1L",0.445375515941996,0.183707331615494,FALSE,"MAD_at_or_below_median"
"AMN",0.3300460397304,0.13893524933114,FALSE,"MAD_at_or_below_median"
"AMN1",0.645194941347602,0.430379216229282,TRUE,"retained"
"AMOTL1",0.251929194155101,0.0952666711966567,FALSE,"MAD_at_or_below_median"
"AMPD2",0.794838373940102,0.701746174845462,TRUE,"retained"
"AMPD3",0.6968932292931,0.444250569237407,TRUE,"retained"
"AMPH",0.768323634859199,0.867318615294712,TRUE,"retained"
"AMT",0.289703240192099,0.0851189974360577,FALSE,"MAD_at_or_below_median"
"AMY1A ",0.9366812949228,0.807972676378359,TRUE,"retained"
